"","subjID","group","rt","category","choice","transition_new","tarresp","correcttarresp","trialnr","blocknr","phase","reward","congruency","payout1","payout2","payout3","payout4","totalpayout","stimulus","rtoutlier","centered_blocknr","log_rt"
"54","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",869,"nosm","animacy","repetition","k",1,1,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">syringe</div>",0,-1.52192540322581,6.76734312526539
"55","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",815,"lila","animacy","repetition","l",1,2,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">bear</div>",0,-1.52192540322581,6.70318811324086
"56","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1065,"lism","animacy","repetition","l",1,3,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">crab</div>",0,-1.52192540322581,6.97073007814353
"57","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1071,"nosm","size","switch","s",1,4,1,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">lock</div>",0,-1.52192540322581,6.97634807044775
"58","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1605,"nola","animacy","switch","k",1,5,1,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">hut</div>",0,-1.52192540322581,7.38087903556412
"59","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",744,"lism","animacy","repetition","l",1,6,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">carrot</div>",0,-1.52192540322581,6.61204103483309
"60","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1351,"lism","animacy","repetition","l",1,7,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">ant</div>",0,-1.52192540322581,7.2086003379602
"61","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1067,"lism","animacy","repetition","l",1,8,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">grasshopper</div>",0,-1.52192540322581,6.97260625130175
"62","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",654,"lila","animacy","repetition","l",1,9,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">camel</div>",0,-1.52192540322581,6.4831073514572
"63","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",803,"lism","animacy","repetition","l",1,10,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">insect</div>",0,-1.52192540322581,6.68835471394676
"64","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",859,"lila","animacy","repetition","l",1,11,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">swan</div>",0,-1.52192540322581,6.75576892198425
"65","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1373,"nosm","size","switch","s",1,12,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">cigar</div>",0,-1.52192540322581,7.22475340576797
"66","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1618,"lila","size","repetition","d",1,13,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">shrub</div>",0,-1.52192540322581,7.38894609761844
"67","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",849,"nosm","animacy","switch","k",1,14,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">coin</div>",0,-1.52192540322581,6.74405918631135
"68","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",667,"lila","animacy","repetition","l",1,15,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">pony</div>",0,-1.52192540322581,6.50279004591562
"69","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1055,"nosm","animacy","repetition","k",1,16,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">compass</div>",0,-1.52192540322581,6.96129604591017
"70","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1024,"nosm","size","switch","s",1,17,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">bandage</div>",0,-1.52192540322581,6.93147180559945
"71","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1769,"nola","size","repetition","d",1,18,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">comet</div>",0,-1.52192540322581,7.47816969415979
"72","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1475,"nola","animacy","switch","k",1,19,1,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">surfboard</div>",0,-1.52192540322581,7.29641326877392
"73","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",949,"lila","animacy","repetition","l",1,20,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">wolverine</div>",0,-1.52192540322581,6.85540879860993
"74","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1314,"nola","animacy","repetition","k",1,21,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">bicycle</div>",0,-1.52192540322581,7.18083119904456
"75","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1414,"nosm","size","switch","s",1,22,1,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">chalk</div>",0,-1.52192540322581,7.25417784645652
"77","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1160,"lila","animacy","switch","l",1,24,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">wildebeest</div>",0,-1.52192540322581,7.05617528410041
"78","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1200,"nola","animacy","repetition","k",1,25,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">mannequin</div>",0,-1.52192540322581,7.09007683577609
"79","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1171,"lism","animacy","repetition","l",1,26,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">parsley</div>",0,-1.52192540322581,7.06561336359772
"80","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",803,"lism","animacy","repetition","l",1,27,1,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">avocado</div>",0,-1.52192540322581,6.68835471394676
"82","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",993,"lism","animacy","switch","l",1,29,1,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">dove</div>",0,-1.52192540322581,6.90073066404517
"84","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1176,"lila","animacy","repetition","l",1,31,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">elm</div>",0,-1.52192540322581,7.06987412845857
"85","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",723,"lila","animacy","repetition","l",1,32,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">gorilla</div>",0,-1.52192540322581,6.58340922215876
"86","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1020,"nosm","animacy","repetition","k",1,33,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">nickel</div>",0,-1.52192540322581,6.92755790627832
"87","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1619,"nola","animacy","repetition","k",1,34,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">chimney</div>",0,-1.52192540322581,7.38956395367764
"88","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",909,"lism","animacy","repetition","l",1,35,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">goldfish</div>",0,-1.52192540322581,6.81234509417748
"89","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",866,"lila","animacy","repetition","l",1,36,1,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">hyena</div>",0,-1.52192540322581,6.76388490856244
"90","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1541,"nola","animacy","repetition","k",1,37,1,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">anchor</div>",0,-1.52192540322581,7.34018683532012
"91","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1828,"nosm","size","switch","s",1,38,1,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">thimble</div>",0,-1.52192540322581,7.5109777520141
"134","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",711,"lila","animacy","switch","l",1,1,2,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">kangaroo</div>",0,-0.521925403225806,6.56667242980324
"135","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1218,"lism","animacy","repetition","l",1,2,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">mice</div>",0,-0.521925403225806,7.10496544826984
"136","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",917,"nola","size","switch","d",1,3,2,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">oven</div>",0,-0.521925403225806,6.82110747225646
"137","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1428,"nosm","animacy","switch","k",1,4,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">candle</div>",0,-0.521925403225806,7.26403014289953
"138","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",808,"lila","animacy","repetition","l",1,5,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">crocodile</div>",0,-0.521925403225806,6.69456205852109
"139","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",754,"lila","animacy","repetition","l",1,6,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">peacock</div>",0,-0.521925403225806,6.62539236800796
"140","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",987,"nola","animacy","repetition","k",1,7,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">escalator</div>",0,-0.521925403225806,6.89467003943348
"141","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",638,"lila","animacy","repetition","l",1,8,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">cheetah</div>",0,-0.521925403225806,6.45833828334479
"142","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",644,"lila","animacy","repetition","l",1,9,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">dolphin</div>",0,-0.521925403225806,6.46769872610435
"143","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",937,"nola","animacy","repetition","k",1,10,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">bathtub</div>",0,-0.521925403225806,6.84268328223842
"144","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",989,"nosm","animacy","repetition","k",1,11,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">handcuffs</div>",0,-0.521925403225806,6.89669433162271
"145","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",890,"nosm","animacy","repetition","k",1,12,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">diamond</div>",0,-0.521925403225806,6.79122146272619
"146","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1018,"lism","animacy","repetition","l",1,13,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">algae</div>",0,-0.521925403225806,6.92559519711047
"147","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1326,"nosm","size","switch","s",1,14,2,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">pebble</div>",0,-0.521925403225806,7.18992217074581
"148","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1250,"lism","animacy","switch","l",1,15,2,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">rat</div>",0,-0.521925403225806,7.13089883029635
"149","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",915,"lila","animacy","repetition","l",1,16,2,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">anaconda</div>",0,-0.521925403225806,6.81892406527552
"150","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",719,"lila","animacy","repetition","l",1,17,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">coyote</div>",0,-0.521925403225806,6.57786135772105
"151","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",929,"lism","animacy","repetition","l",1,18,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">moth</div>",0,-0.521925403225806,6.83410873881384
"152","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",896,"nosm","animacy","repetition","k",1,19,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">receipt</div>",0,-0.521925403225806,6.79794041297493
"155","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1008,"lism","animacy","repetition","l",1,22,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">spinach</div>",0,-0.521925403225806,6.91572344863131
"156","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1777,"nosm","size","switch","s",1,23,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">softball</div>",0,-0.521925403225806,7.48268182815465
"157","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",880,"lism","animacy","switch","l",1,24,2,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">rose</div>",0,-0.521925403225806,6.77992190747225
"158","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1408,"nola","animacy","repetition","k",1,25,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">cart</div>",0,-0.521925403225806,7.24992553671799
"159","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1201,"nola","animacy","repetition","k",1,26,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">fireplace</div>",0,-0.521925403225806,7.09090982207998
"160","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",732,"lism","animacy","repetition","l",1,27,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">sardine</div>",0,-0.521925403225806,6.59578051396131
"161","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",915,"nosm","animacy","repetition","k",1,28,2,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">wrench</div>",0,-0.521925403225806,6.81892406527552
"162","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1214,"lism","animacy","repetition","l",1,29,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">grape</div>",0,-0.521925403225806,7.10167597161944
"163","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",836,"lism","animacy","repetition","l",1,30,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">strawberry</div>",0,-0.521925403225806,6.7286286130847
"165","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1242,"nola","size","switch","d",1,32,2,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">motorcycle</div>",0,-0.521925403225806,7.12447826249342
"166","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1130,"nola","size","repetition","d",1,33,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">dungeon</div>",0,-0.521925403225806,7.02997291170639
"167","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1536,"nola","animacy","switch","k",1,34,2,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">locomotive</div>",0,-0.521925403225806,7.33693691370762
"168","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",730,"lila","animacy","repetition","l",1,35,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">walrus</div>",0,-0.521925403225806,6.59304453414244
"169","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1009,"nosm","size","switch","s",1,36,2,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">pin</div>",0,-0.521925403225806,6.91671502035361
"170","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",887,"lila","animacy","switch","l",1,37,2,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">tree</div>",0,-0.521925403225806,6.78784498230958
"171","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1185,"nola","animacy","repetition","k",1,38,2,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">cab</div>",0,-0.521925403225806,7.07749805356923
"172","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",912,"lila","animacy","repetition","l",1,39,2,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">antelope</div>",0,-0.521925403225806,6.81563999007433
"214","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1462,"nola","size","repetition","d",1,1,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">jet</div>",0,0.478074596774194,7.28756064030972
"215","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1285,"nosm","animacy","switch","k",1,2,3,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">staple</div>",0,0.478074596774194,7.15851399732932
"216","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1387,"nosm","animacy","repetition","k",1,3,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">crayon</div>",0,0.478074596774194,7.23489842031483
"217","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",949,"lism","animacy","repetition","l",1,4,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">tulip</div>",0,0.478074596774194,6.85540879860993
"218","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1302,"nola","size","switch","d",1,5,3,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">asteroid</div>",0,0.478074596774194,7.17165682276851
"219","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1113,"nola","size","repetition","d",1,6,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">tower</div>",0,0.478074596774194,7.01481435127554
"220","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",709,"lila","animacy","switch","l",1,7,3,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">elk</div>",0,0.478074596774194,6.56385552653213
"221","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1159,"nosm","animacy","repetition","k",1,8,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">jewel</div>",0,0.478074596774194,7.05531284333975
"222","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",783,"lism","animacy","repetition","l",1,9,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">lily</div>",0,0.478074596774194,6.6631326959908
"223","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",951,"lila","animacy","repetition","l",1,10,3,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">reindeer</div>",0,0.478074596774194,6.85751406254539
"224","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",988,"nosm","animacy","repetition","k",1,11,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">teapot</div>",0,0.478074596774194,6.89568269774787
"225","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",719,"lila","animacy","repetition","l",1,12,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">beaver</div>",0,0.478074596774194,6.57786135772105
"226","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",868,"lism","animacy","repetition","l",1,13,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">fruit</div>",0,0.478074596774194,6.76619171466035
"227","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1133,"nola","animacy","repetition","k",1,14,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">shield</div>",0,0.478074596774194,7.03262426102801
"228","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",686,"lila","animacy","repetition","l",1,15,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">donkey</div>",0,0.478074596774194,6.53087762772588
"229","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",861,"lism","animacy","repetition","l",1,16,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">rodent</div>",0,0.478074596774194,6.75809450442773
"230","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",669,"lila","animacy","repetition","l",1,17,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">alligator</div>",0,0.478074596774194,6.50578406012823
"231","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",861,"lism","animacy","repetition","l",1,18,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">robin</div>",0,0.478074596774194,6.75809450442773
"232","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",978,"nola","animacy","repetition","k",1,19,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">kite</div>",0,0.478074596774194,6.88550967003482
"233","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",859,"lila","animacy","repetition","l",1,20,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">aardvark</div>",0,0.478074596774194,6.75576892198425
"234","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",660,"lila","animacy","repetition","l",1,21,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">deer</div>",0,0.478074596774194,6.49223983502047
"235","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",721,"lila","animacy","repetition","l",1,22,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">panda</div>",0,0.478074596774194,6.58063913728495
"236","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",779,"nosm","size","switch","s",1,23,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">dice</div>",0,0.478074596774194,6.65801104587075
"237","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1061,"nola","size","repetition","d",1,24,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">iceberg</div>",0,0.478074596774194,6.96696713861398
"238","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",794,"nola","size","repetition","d",1,25,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">yacht</div>",0,0.478074596774194,6.67708346124714
"239","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1581,"nosm","size","repetition","s",1,26,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">emerald</div>",0,0.478074596774194,7.36581283720947
"240","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",735,"lism","animacy","switch","l",1,27,3,"masked",0.01,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">worm</div>",0,0.478074596774194,6.59987049921284
"241","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",927,"lism","animacy","repetition","l",1,28,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">cockatoo</div>",0,0.478074596774194,6.83195356556585
"242","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",686,"lila","animacy","repetition","l",1,29,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">zebra</div>",0,0.478074596774194,6.53087762772588
"243","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1400,"nola","animacy","repetition","k",1,30,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">limousine</div>",0,0.478074596774194,7.24422751560335
"244","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1545,"nola","size","switch","d",1,31,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">tomb</div>",0,0.478074596774194,7.34277918933185
"245","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1588,"nosm","animacy","switch","k",1,32,3,"masked",0.01,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">sandal</div>",0,0.478074596774194,7.37023064180708
"246","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",816,"lism","animacy","repetition","l",1,33,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">radish</div>",0,0.478074596774194,6.70441435496411
"247","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",762,"lila","animacy","repetition","l",1,34,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">hawk</div>",0,0.478074596774194,6.63594655568665
"248","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1398,"nola","animacy","repetition","k",1,35,3,"masked",0.05,"incongruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">castle</div>",0,0.478074596774194,7.24279792279376
"249","ph6mq3923gc950g3czaztw8431y6htv4","condrepetition",1079,"nosm","animacy","repetition","k",1,36,3,"masked",0.05,"congruent",3.24,2.83,3.02,2.96,12.05,"<div style=""font-size:30px;"">shoe</div>",0,0.478074596774194,6.98378996525813
